,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
55,OTW,Khalid,53171,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
56,"CAN'T SAY","Travis Scott",53096,https://open.spotify.com/track/27a1mYSG5tYg7dmEjWBcmL
57,"Majesty (feat. Eminem & Labrinth)","Nicki Minaj",52067,https://open.spotify.com/track/38TgLPNHsPzgqri5G4SPun
58,"W O R K I N M E",Quavo,51882,https://open.spotify.com/track/33tNYw9oMtSkGe27NpgS64
59,"Jocelyn Flores",XXXTENTACION,51639,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
60,"no tears left to cry","Ariana Grande",51459,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
61,Lie,NF,51000,https://open.spotify.com/track/07FkzikE6FuHIa8Ma7zJGc
62,"Don't Leave Me Alone (feat. Anne-Marie)","David Guetta",49787,https://open.spotify.com/track/2lYTJK94hb0fd1LQtb6Dhk
63,Simple,"Florida Georgia Line",49734,https://open.spotify.com/track/6fYkv8bGKiZl4Y3LYrFfAZ
64,"STOP TRYING TO BE GOD","Travis Scott",48480,https://open.spotify.com/track/1xYpVRspgaLxdJLOTQkTjg
65,"R.I.P. SCREW","Travis Scott",47557,https://open.spotify.com/track/4SZepBIPDRwPaHIjAKwRDb
66,"Guatemala - From Swaecation","Rae Sremmurd",47124,https://open.spotify.com/track/0TCnOEVeLQMXOUrpPlM7uY
67,"Wasted (feat. Lil Uzi Vert)","Juice WRLD",47106,https://open.spotify.com/track/3obgSF06ki98lYNLNq5vCB
68,changes,XXXTENTACION,46314,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
69,"Thought I Knew You (feat. The Weeknd)","Nicki Minaj",45983,https://open.spotify.com/track/5vAEnWrHxLv78uwZrAJcX6
70,"NO BYSTANDERS","Travis Scott",45290,https://open.spotify.com/track/6OaVWaGfhXn70ZJfdVcabn
71,"Love Lies (with Normani)",Khalid,45289,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
72,"Album of the Year - Freestyle","J. Cole",45075,https://open.spotify.com/track/6rDaCGqcQB1urhpCrrD599
73,"Champion (feat. Travis Scott)",NAV,44977,https://open.spotify.com/track/6nO3tr47nr2P7f3hXb8JIo
74,"5% TINT","Travis Scott",44234,https://open.spotify.com/track/11kDth1aKUEUMq9r1pqyds
75,"you should see me in a crown","Billie Eilish",44091,https://open.spotify.com/track/6vsV4D8BM6PioRr1UOx0n2
76,"The Middle",Zedd,43967,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
77,"High On Life (feat. Bonn)","Martin Garrix",43736,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy
78,"Shape of You","Ed Sheeran",43612,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
79,"Side Effects","The Chainsmokers",43502,https://open.spotify.com/track/5yNEdBlZMxpcVtGKz5NFk5
80,"Playinwitme (feat. Kehlani)",KYLE,43489,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
81,Havana,"Camila Cabello",43378,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
82,"Hopeless Romantic (feat. Swae Lee)","Wiz Khalifa",43192,https://open.spotify.com/track/7IBSffWIu7P2MC7kMwy2FM
83,"Talk To Me (with Rich The Kid)","Tory Lanez",42782,https://open.spotify.com/track/49NhxprbG9oTtMunQCSXxA
84,"All Girls Are The Same","Juice WRLD",42543,https://open.spotify.com/track/0XySogm94T51XF5F2jumXm
85,"WHO? WHAT!","Travis Scott",42120,https://open.spotify.com/track/4KYS9GK68yeuUJ8vJfPxrq
86,"I Fall Apart","Post Malone",41856,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
87,"lovely (with Khalid)","Billie Eilish",41847,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
88,"Tie Me Down (with Elley Duhé)",Gryffin,41242,https://open.spotify.com/track/4QVS8YCpK71R4FsxSMCjhP
89,2002,Anne-Marie,40860,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
90,"Summertime Magic","Childish Gambino",40651,https://open.spotify.com/track/4j3GWI86JvSaF0BLdmgcfF
91,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,40554,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
92,NC-17,"Travis Scott",40472,https://open.spotify.com/track/6BJbOXDlgVAXSaq6wYFYT2
93,"Plug Walk","Rich The Kid",39888,https://open.spotify.com/track/1ZAyjvIk9YiD76yYy0TEG6
94,HOUSTONFORNICATION,"Travis Scott",39170,https://open.spotify.com/track/58TaFP5j5i9swOf584yon2
95,Tequila,"Dan + Shay",39116,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
96,Chun-Li,"Nicki Minaj",38854,https://open.spotify.com/track/1e4rwBPVI32vZtTJu7mJ4J
97,Somebody,"The Chainsmokers",38464,https://open.spotify.com/track/6mWDwN58PgiPiDXkfSfB4J
98,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",38216,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
99,FRIENDS,Marshmello,37923,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
100,Thunder,"Imagine Dragons",37871,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
101,"I Like Me Better",Lauv,37807,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
102,"Lean Wit Me","Juice WRLD",37637,https://open.spotify.com/track/29tc0GbW0pTSBZSCZF3NWk
103,"Ric Flair Drip (& Metro Boomin)",Offset,37513,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
104,1942,G-Eazy,37059,https://open.spotify.com/track/794QVQtFNy7hvtjQP1keQd
105,"XO TOUR Llif3","Lil Uzi Vert",36664,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
106,ASTROTHUNDER,"Travis Scott",36509,https://open.spotify.com/track/4MXhiYIRDMGAuvZc5IFTwC
107,Connection,OneRepublic,36203,https://open.spotify.com/track/3T4UodGkfZObJ43RtA5KFU
108,Heaven,"Kane Brown",35932,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
109,Mine,Bazzi,35909,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
110,"Powerglide (feat. Juicy J) - From SR3MM","Rae Sremmurd",35809,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
111,Believer,"Imagine Dragons",35607,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
112,SKELETONS,"Travis Scott",34924,https://open.spotify.com/track/6NMtzpDQBTOfJwMzgMX0zl
113,"Nephew (feat. Lil Pump)",Smokepurpp,34769,https://open.spotify.com/track/0ibOcbkp2XG46Do8jcy0bL
114,"New Rules","Dua Lipa",34757,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
115,"Audio - with Sia, Diplo & Labrinth",Sia,34685,https://open.spotify.com/track/7boPPE857KEqCIHNwFkDop
116,Unforgettable,"French Montana",34541,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
117,JAPAN,"Famous Dex",34442,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
118,"All Mine","Kanye West",34391,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
119,HUMBLE.,"Kendrick Lamar",34299,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
120,"Walk It Talk It",Migos,34134,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
121,"Candy Paint","Post Malone",33614,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
122,"Only You (with Little Mix)","Cheat Codes",33495,https://open.spotify.com/track/54l9GJGQ1UCFKe2tzt1Vxt
123,"Bigger Than You (feat. Drake & Quavo)","2 Chainz",33451,https://open.spotify.com/track/5S1IUPueD0xE0vj4zU3nSf
124,Darkside,"Alan Walker",32985,https://open.spotify.com/track/1snWlbcbgQpJfknoI30DWG
125,Perfect,"Ed Sheeran",32870,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
126,Congratulations,"Post Malone",32358,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
127,"Rich Sex (feat. Lil Wayne)","Nicki Minaj",32238,https://open.spotify.com/track/2D1MK9oaxy7axXggy3iVbp
128,"This Is America","Childish Gambino",31838,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
129,"Te Boté - Remix","Nio Garcia",31583,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
130,Silence,Marshmello,31360,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
131,"Everybody Dies In Their Nightmares",XXXTENTACION,31300,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
132,"Mo Bamba","Sheck Wes",31262,https://open.spotify.com/track/3QybPutx0Tjk472bBKjNWn
133,"Thunderclouds with Sia, Diplo & Labrinth",Sia,31214,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
134,"Body Like A Back Road","Sam Hunt",31099,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
135,"Don't Stop Believin'",Journey,31002,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
136,IDWK,DVBBS,30627,https://open.spotify.com/track/4ABdTWafMCXfATpILRuZFW
137,Narcos,Migos,30512,https://open.spotify.com/track/0wbnC9AUenxp613TYaJsGK
138,"Look At Me!",XXXTENTACION,30424,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
139,goosebumps,"Travis Scott",30167,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
140,"All The Stars (with SZA)","Kendrick Lamar",30134,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
141,"Whatever It Takes","Imagine Dragons",29900,https://open.spotify.com/track/6Qn5zhYkTa37e91HC1D7lb
142,"Call Out My Name","The Weeknd",29491,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
143,"In My Blood","Shawn Mendes",29457,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4
144,"COFFEE BEAN","Travis Scott",29056,https://open.spotify.com/track/6vnfObZ4Ys70SBAtti1xZ9
145,"Remind Me to Forget",Kygo,29009,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
146,Delicate,"Taylor Swift",28955,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf
147,Closer,"The Chainsmokers",28865,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
148,"Young Dumb & Broke",Khalid,28790,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
149,Sober,"Demi Lovato",28645,https://open.spotify.com/track/0STK94RxUulYqWzwFlyAb5
150,IDGAF,"Dua Lipa",28631,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
151,"Despacito - Remix","Luis Fonsi",28547,https://open.spotify.com/track/6rPO02ozF3bM7NnOV4h6s2
152,Yikes,"Kanye West",28437,https://open.spotify.com/track/2r4JRwcbIeuAzWjH4YXlLs
153,"Can’t Take A Joke",Drake,28367,https://open.spotify.com/track/1dUHF4RyMmMTveJ0Rby6Xm
154,"Boo'd Up","Ella Mai",28274,https://open.spotify.com/track/0At2qAoaVjIwWNAqrscXli
155,"Chun Swae (feat. Swae Lee)","Nicki Minaj",28066,https://open.spotify.com/track/03It1uO69CjGWP3yyVe465
156,Africa,Toto,28046,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
157,APESHIT,"The Carters",28015,https://open.spotify.com/track/0E6PsO3ymCfUh7pJQjBgkj
158,"I Wanna Know (feat. Bea Miller)",NOTD,27810,https://open.spotify.com/track/18W92Zm1KjLCbUIszOhpkD
159,"She Got the Best of Me","Luke Combs",27648,https://open.spotify.com/track/698eQRku24PIYPQPHItKlA
160,"Kept Back (feat. Lil Pump)","Gucci Mane",27309,https://open.spotify.com/track/384Oc8MQzITdL2DGyCeivN
161,"Let You Down",NF,27295,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL
162,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,27256,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
163,Location,Khalid,27211,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
164,"Summer on You",PRETTYMUCH,27118,https://open.spotify.com/track/07ipXN6CNTw34qwSYePKpg
165,"Burn the House Down",AJR,27104,https://open.spotify.com/track/7ozYT2gIHVbE9MBzFyzoIK
166,"'Till I Collapse",Eminem,26903,https://open.spotify.com/track/4xkOaSrkexMciUUogZKVTS
167,"Get Along","Kenny Chesney",26886,https://open.spotify.com/track/6n6OQfBpCgzF9oEg8zhBN7
168,"Say You Won't Let Go","James Arthur",26806,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
169,"One Dance",Drake,26725,https://open.spotify.com/track/1zi7xx7UVEFkmKfv06H8x0
170,"Never Be the Same","Camila Cabello",26543,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
171,"Fr Fr (feat. Lil Skies)","Wiz Khalifa",26358,https://open.spotify.com/track/1RagpNpkD3KcjXMLGMe99V
172,Shotgun,"George Ezra",26238,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
173,Lust,"Lil Skies",26184,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
174,TATI,6ix9ine,26076,https://open.spotify.com/track/6kp0inxIexxSiDJfWqq0ZL
175,"Bank Account","21 Savage",26061,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
176,"Toutes les femmes savent danser",Loud,26009,https://open.spotify.com/track/4wWe5g3mTIJ72lq8BIIgX2
177,"Bodak Yellow","Cardi B",25893,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL
178,"Too Good At Goodbyes","Sam Smith",25770,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
179,"Dope Game","Baka Not Nice",25730,https://open.spotify.com/track/20BSdaBpIUvUv6PUvqJN8l
180,Elevate,Drake,25724,https://open.spotify.com/track/3szf2z1Cy1QMrtHrbn8rz9
181,Paranoid,"Post Malone",25704,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
182,LLC,"Nicki Minaj",25564,https://open.spotify.com/track/7CKR3FcBqSsGcgce0ECe1z
183,"X - Remix","Nicky Jam",25320,https://open.spotify.com/track/6JjPBQfI2Y8nIjnm65X6Pw
184,"Reverse (Ft. G-Eazy)","Vic Mensa",25268,https://open.spotify.com/track/3qAyjdhtnU2a14rrRKEkcE
185,"Spoil My Night (feat. Swae Lee)","Post Malone",25177,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
186,"What Lovers Do (feat. SZA)","Maroon 5",25174,https://open.spotify.com/track/0GxQ1A5L9xnMOytbP6eKBG
187,"Beautiful Crazy","Luke Combs",25108,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
188,"I'm Yours","Jason Mraz",24914,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
189,"Forget to Forget","SHY Martin",24870,https://open.spotify.com/track/4E5IBDRu8kJbzUv1qaZM1t
190,"Better Not (feat. Wafia)","Louis The Child",24742,https://open.spotify.com/track/447yWcDPg1ddgcHBLGpJC0
191,"Plain Jane","A$AP Ferg",24712,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
192,Happier,"Ed Sheeran",24689,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
193,1-800-273-8255,Logic,24545,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
194,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",24509,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV
195,"Blue Tint",Drake,24452,https://open.spotify.com/track/4n1bdaKwynQndm47x5HqWX
196,"Sorry Not Sorry","Demi Lovato",24407,https://open.spotify.com/track/3Du2K5dLzmduCNp6uwuaL0
197,"One Day (feat. Ryan Tedder)",Logic,24405,https://open.spotify.com/track/6e2PtJYcltVk76nLwxBzRn
198,"River (feat. Ed Sheeran)",Eminem,24328,https://open.spotify.com/track/1cS0TgbR263ey9jn0MwD2s
199,Stay,"Post Malone",24299,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
200,Riptide,"Vance Joy",24296,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
